country_a,country_b,year,tradeagreementindex,maritime_connectivity,sentiment_index,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8
IDN,AUS,2013,8,0.3,0.5354445684525431,1412202334.0754297,1145042824.738026,865524562.4874642,302565665.47940254,268981898.30010104,86544879.75684713,89820736.42988251,68685034.73284632
IDN,AUS,2014,8,0.3,0.5280095593183115,1767394329.8203173,1184276913.8733385,1042091076.252585,219893698.16586444,284352942.04481626,98678643.12132253,102447523.17322285,82388329.54853258
IDN,AUS,2015,8,0.3,0.3415486176569627,1298351190.7166998,778296396.079524,835792986.6587752,174679965.91218343,186461483.32569778,80067542.30951051,104097584.9747685,73184818.02284054
IDN,AUS,2016,8,0.3,0.3115611182766832,1049598806.2985398,807233137.1579278,653563225.3956714,186020498.95191023,129222563.32392102,45352865.017722204,85040450.9679228,60351428.88638467
IDN,AUS,2017,8,0.3,0.3564030534870427,829884719.1743848,760270734.359832,322893215.939347,163710454.84791383,105696426.17421204,38371399.82423088,57335288.62210279,30288321.057976555
IDN,AUS,2018,8,0.3,0.3950766521602247,777163569.7142192,825789441.1976833,424587643.17270374,184834415.67952344,148934948.47514603,56926393.281786226,59482694.989551686,36784829.48938626
IDN,AUS,2019,8,0.3,0.381253960960608,592971930.4616674,729153181.5656801,323718992.5573544,147896314.27028042,115376117.44809227,46573646.23013133,51961661.7547271,36941435.71206702
IDN,AUS,2020,8,0.3,0.3943002175254049,669056626.4934243,659418237.3848712,307834716.2295829,273662409.99337953,108455698.48892795,58979346.8912173,68465580.41403061,34657304.104566135
IDN,AUS,2021,12,0.3,0.395585959149751,849739745.7828625,986097314.904323,313539820.22253156,258249650.30133286,120760932.69130136,61281097.38484165,51129557.11116178,34266457.60164444
IDN,AUS,2022,12,0.3,0.4113728530917909,749016961.474345,831673774.0327832,263018594.25349462,297873669.340019,104636873.67473769,65992562.050479375,50058509.16346864,10209568.010672757
IDN,AUS,2023,12,0.3,0.4084485885798324,728371743.2256544,785209276.6623454,293802249.58869034,309544806.03551185,102946321.02603585,50758625.59520321,51651898.98889217,23067782.87766649
IDN,CHN,2006,8,0.4,0.7236210665446516,1442057544.727048,3717080858.7934256,1315278528.1650836,329750081.0922623,769083990.0904454,357701441.86037666,147847835.34217826,1265999463.929179
IDN,CHN,2007,8,0.4,0.6755723665273895,1792365001.0106053,3731594306.5776043,1516357260.2737153,372259582.35085875,801038996.0193142,447086462.39366704,174443655.4674702,1614408143.9067636
IDN,CHN,2008,8,0.4,0.6492207245421163,1849058032.7498996,4038407706.8318086,1933008018.312012,579202541.3679916,874406943.2808062,779998570.2668664,181049393.86795437,1866832569.3226616
IDN,CHN,2009,8,0.4,0.6695100350562517,1785737344.3228505,4280630221.4769588,1734457998.656923,583352804.7815707,800243149.992881,782800395.761866,186253644.7271444,1920817688.2798052
IDN,CHN,2010,8,0.4,0.6835699449046777,2438887373.1340365,5476745642.627074,2594192896.464972,1069710609.4490801,979811747.4389079,1494236037.748761,342461503.7425312,1767343629.3946362
IDN,CHN,2011,8,0.4,0.6863549787431963,3385828838.8568845,8613446045.442816,3392497751.596161,1504410991.4624045,1382371153.4374897,2085387882.1288538,467953469.9423733,2109109691.1330202
IDN,CHN,2012,8,0.4,0.6644065147824659,3243657058.079347,7380053946.861315,3618979401.050341,1474088631.6758223,1514433767.009682,1994006693.9788642,498434976.70424885,1502659252.64038
IDN,CHN,2013,8,0.4,0.5505398961356585,2843961845.675647,8088174846.764653,3831952476.25641,1603829735.4573898,1577130439.3921826,1874861548.6915658,516722024.89159936,1586809770.8705537
IDN,CHN,2014,8,0.4,0.5336041679988739,2306463119.2133355,4978398442.891832,3388517793.7991433,1375607877.4352238,1426389661.55377,1521039878.8429778,402685865.8284097,1326805840.435307
IDN,CHN,2015,8,0.4,0.4426672418384977,2099938229.5159953,3597479651.6005306,3013628062.4459915,1327142167.2497778,1412647930.4004462,1215932282.7696838,384157642.1004084,1241496689.9171665
IDN,CHN,2016,8,0.4,0.3621322940074176,2226347215.7459464,4186512575.461699,3183499681.4585805,1470665340.8092208,1726264231.4419682,1259289778.120685,465187709.40541315,1265586811.556487
IDN,CHN,2017,8,0.4,0.4242597674690598,3010726197.2564144,6001189271.649065,4130806098.149685,1926938219.2027292,2488315534.874211,1706733853.1766777,655995974.6149542,1284647299.0762625
IDN,CHN,2018,8,0.4,0.4412924062748753,2869291276.294256,7426719317.220622,4922286320.461964,2119537841.122937,2937193455.2181544,1871419672.4663239,807676128.386915,1455086868.8288238
IDN,CHN,2019,8,0.4,0.4111132195310058,3115676695.211405,7298372529.176538,4970301988.762039,2109420193.2188892,3069969762.9028687,1803167186.9499981,764311931.3595295,1437247168.4187317
IDN,CHN,2020,8,0.4,0.3544699282358221,3639860422.2771487,7101628098.187181,5425096110.2510395,1985924124.6418555,4633812160.098664,1950082726.3470504,923691441.2827977,1984757140.9142628
IDN,CHN,2021,8,0.4,0.4121525397688648,5588513266.111553,13770385469.73096,7314269551.653314,2585161148.023989,8031878729.536595,2907753757.1149316,1227510615.1115856,3213509606.71707
IDN,CHN,2022,8,0.4,0.4291420598598841,5349325514.251642,13957910241.497847,9324538563.846025,2394104547.513085,9926410081.699892,4293861223.8441415,1083769816.5905447,42083850.75681847
IDN,CHN,2023,8,0.4,0.4557755136717914,5420925050.433426,13630337218.57856,9473322653.49423,2204880061.9221673,9865519628.683065,4105951076.1241593,1055825141.8832601,162049280.88113734
IDN,FRA,2006,0,0.2,0.6886202288316232,93013585.51600444,99013308.59134251,172998390.43311328,87166961.33718053,214120746.67873767,23127488.534240153,38882489.04994091,105162149.85944062
IDN,FRA,2007,0,0.2,0.6597349342578758,96091983.74481823,67665707.80182853,155148658.26455358,65791820.74179915,344435992.2519026,18452018.300735567,32993354.533761244,113222576.3606011
IDN,FRA,2008,0,0.2,0.5999258153212897,121785571.67740278,95234892.91253865,207452995.0342328,67084951.80016717,316360840.6771654,18071523.027220145,39980885.95982091,138838834.91145214
IDN,FRA,2009,0,0.2,0.6503259709683672,87149742.17817576,66283126.41339061,179019115.95170197,56258374.54862092,342025757.93194294,32493860.815189824,36129040.74912391,138614421.41185406
IDN,FRA,2010,0,0.2,0.6252420723900074,174636309.76771927,136970132.1089899,318121537.65707076,104678861.04352856,177121300.05063763,68365198.6212931,93533320.09916236,111748764.65159844
IDN,FRA,2011,0,0.2,0.6836897253976566,208966808.83533147,182813708.13564423,268515452.426298,103003305.04040368,283281571.27123046,83383746.7042925,90102646.4292612,91857241.15753815
IDN,FRA,2012,0,0.2,0.6094754639805414,170529613.13456282,164542973.1998698,251236397.3097308,77664917.65980147,234929242.55076563,73711319.86704133,91574538.36552359,68212661.91270453
IDN,FRA,2013,0,0.2,0.5492866390843815,172165141.90328214,144250877.20719612,277354601.3837776,74892398.39024279,88983838.07243487,79811845.32764202,117795282.69793974,96466335.01748464
IDN,FRA,2014,0,0.2,0.517931939206502,203469714.06995296,119147235.06904675,256816743.03542072,82969602.4205441,48640273.26286824,65002789.09517615,119107531.82059583,99946719.22639525
IDN,FRA,2015,0,0.2,0.3254274387192654,162854461.9770805,93068965.89061324,218392165.35963166,83563747.898757,46347453.56736378,43886175.012908414,123154659.08016409,181796819.2134813
IDN,FRA,2016,0,0.2,0.3474698991632869,162978327.1203353,92859493.71766813,195447023.06270233,68942634.25925228,45180186.049624495,39050123.800886214,114626222.8766658,115153493.11286536
IDN,FRA,2017,0,0.2,0.4459502968170686,158295016.2927055,89689808.11955261,188172599.40723723,73219332.9104088,103152540.17394632,53504522.96251179,119961279.143376,136379428.99026173
IDN,FRA,2018,0,0.2,0.369420832340567,144810022.7942021,101807600.42598172,241469976.6616141,77620343.41582772,85484936.19779609,44909711.69555445,138035501.91691378,99527890.89211018
IDN,FRA,2019,0,0.2,0.3621530135760832,157097167.8075197,131928833.23104885,184976943.08046585,64419443.3052518,105296312.92734516,37279445.94203534,114762233.40622477,79498116.30010852
IDN,FRA,2020,0,0.2,0.3121147162389286,150827995.85327482,113607023.01976696,169824253.04645193,49039472.74201303,147618080.57586378,19888366.145321324,106696422.42111324,64755666.19619486
IDN,FRA,2021,0,0.2,0.443331557349178,180164912.95227477,102417359.01403002,189456971.50294524,52956238.6110582,100702949.28720874,22774150.61131024,151128238.34986195,56683339.671310745
IDN,FRA,2022,0,0.2,0.4602696683072657,156019484.2501444,125591559.39346445,204934279.77179936,68797679.13790219,128034206.25621705,26680133.419241022,168435905.76932105,3927680.001910435
IDN,FRA,2023,0,0.2,0.4887258676784728,92819481.06634927,78478076.50907615,140799121.2409542,38734129.06138835,179644727.22599477,24942041.14943038,112814566.84641208,9625904.900394667
IDN,DEU,2006,0,0.3,0.5532821318051553,413951819.4832495,279614086.69568455,391072709.1639294,435148461.0406648,179861242.8437968,125559402.33391058,101371073.72900909,342203028.709755
IDN,DEU,2007,0,0.3,0.6748433988115922,507304045.20451146,262353067.21555585,368671001.9644391,406915352.2962131,195851858.21353903,193156102.51923433,109111242.49135117,457931666.09515584
IDN,DEU,2008,0,0.3,0.6484179843571158,516044118.2718406,250746197.32278225,420512703.17120117,380601419.5517275,254381090.71314445,108995339.86043437,98614070.04674499,533870821.0621245
IDN,DEU,2009,0,0.3,0.6580721537162099,463905405.0761538,263973703.40960816,406390104.9681008,356822689.392983,260254103.95388716,144866598.6598886,108856274.85922597,437933743.6801523
IDN,DEU,2010,0,0.3,0.6372549283560308,551418069.0575018,460895784.5988507,591457170.7913246,470577827.20099086,309401810.83253753,286493825.0356069,164463304.91971892,239503023.5634687
IDN,DEU,2011,0,0.3,0.6813730357933755,622560799.8881941,460306265.3114417,599089789.428165,571411474.0918683,404152614.83027583,251140690.37159505,176366237.22827253,219623648.85018727
IDN,DEU,2012,0,0.3,0.669152692472562,525504772.84256524,370796163.4759989,538699545.3244789,470935781.5677725,459104403.5615167,320081828.4164447,162114970.64666584,166238886.16455686
IDN,DEU,2013,0,0.3,0.5569782407142567,536816684.4913031,332593511.1056447,659055090.1344259,416783083.2473141,324253977.23283416,238581046.30732867,157773260.22048151,131063411.26066785
IDN,DEU,2014,0,0.3,0.5252000110959859,567482791.5449518,324316402.9568914,557661353.8863949,425188094.48311317,246272234.17478868,247422518.9336545,167205932.35777357,144940655.66243172
IDN,DEU,2015,0,0.3,0.4569926602036958,447831646.29554874,349881108.83930635,492388091.760089,413919290.6319163,243949747.56522232,268689641.8787961,178813935.34928825,135152841.67983297
IDN,DEU,2016,0,0.3,0.3686088376441212,418599902.36359423,288907698.6764841,438813019.25668037,447987056.3042037,232582125.2210855,261471017.59016678,214404761.08657065,177593587.50121444
IDN,DEU,2017,0,0.3,0.4531820528350672,408929817.6275816,338017792.71818405,466657548.48997176,407157618.87914497,291079126.7474914,250771712.53439543,211314567.4859709,81977351.5172598
IDN,DEU,2018,0,0.3,0.396235831957964,315547233.62738615,424268258.3438466,517648883.2656626,396163849.88636917,266661427.96681345,229792919.55752,208097578.41088796,80572872.94151385
IDN,DEU,2019,0,0.3,0.4391254825729094,302884281.13913673,298006086.2886212,435973204.8242769,362213872.6260677,232680860.16357365,180560046.40948766,197975714.6938514,74432205.85498472
IDN,DEU,2020,0,0.3,0.4016708996745899,349626689.2544258,336871691.0051828,424790541.1678069,360074252.5892953,184732963.43833372,191529000.08510363,219604509.3550442,70347825.1048077
IDN,DEU,2021,0,0.3,0.4952631939560322,341319996.0760904,414603218.8130242,515241126.1949186,400051828.13858825,205544890.70087105,223747763.18914694,224749982.4109944,89993162.47636566
IDN,DEU,2022,0,0.3,0.4960663792290609,343891511.1476939,469227195.9439555,609753179.9363514,451146672.77337474,269332573.2653418,247014483.8277083,259566867.54902938,7029563.556544864
IDN,DEU,2023,0,0.3,0.4959798003778133,219945781.90302923,405096518.9351039,466662344.28370744,218374577.0931052,255508944.92184478,174521091.66605017,196470020.32780543,71703088.8693534
IDN,HKG,2006,0,0.3,0.7236210665446516,72499016.35497294,394723749.64789915,396287781.4308556,199360684.80205348,88634523.537407,244698550.16764393,51265389.52843115,460146688.5307365
IDN,HKG,2007,0,0.3,0.6755723665273895,89785017.650564,371159641.2639564,344229105.15891963,210597479.4958998,61056846.76939765,142426542.89839312,58070456.58970177,545125214.1731673
IDN,HKG,2008,0,0.3,0.6492207245421163,55361321.343905106,304192965.8569786,305373896.50984204,315194947.1925541,43395256.83556957,359967237.2123618,43011312.007197805,454631255.04159063
IDN,HKG,2009,0,0.3,0.6695100350562517,40595428.356184974,462888063.8569795,291409629.65482223,403477756.19277877,44963385.26329364,460404178.7580306,55511510.50694386,458181087.41096634
IDN,HKG,2010,0,0.3,0.6835699449046777,86163352.3531125,425819607.12673473,432640682.95670253,711368747.5084409,58606166.896887794,465507887.27826315,116146022.0579986,280201421.8218596
IDN,HKG,2011,0,0.3,0.6863549787431963,101328527.93118146,605970644.5776314,488663098.16931397,878607370.4075618,58108692.62309476,638987238.5286366,104778673.18759239,338961066.57498765
IDN,HKG,2012,0,0.3,0.6644065147824659,101139472.10053429,545000399.216446,429145657.777783,601828165.5460434,75106849.66555637,458268856.18699396,162007665.0515604,208686678.45508245
IDN,HKG,2013,0,0.3,0.5505398961356585,92894469.2418029,584382927.8599895,409361065.2065577,818389341.2311393,77753498.21652736,298162024.9258179,142981914.37365416,188531718.94451112
IDN,HKG,2014,0,0.3,0.5336041679988739,94949734.67435698,494947397.2889858,382842397.29523706,1107619637.3424191,99175611.3976935,196515305.6887076,121254127.76002252,141381228.55257773
IDN,HKG,2015,0,0.3,0.4426672418384977,90032393.72162522,298637882.4224483,324340187.8385829,802258726.987381,80072399.26184353,167172662.77936336,83551473.73785137,110360513.25090395
IDN,HKG,2016,0,0.3,0.3621322940074176,85214109.98818927,248493098.38447246,292584038.9715505,843137895.3069922,83148811.87621945,171804383.93260697,88176924.87729427,203617760.6626743
IDN,HKG,2017,0,0.3,0.4242597674690598,99583496.023202,340443700.01647615,319927769.0940239,857796003.8347793,91807361.03586078,179228392.47942057,118668772.33888946,198634233.17734748
IDN,HKG,2018,0,0.3,0.4412924062748753,108599539.44567716,365042641.5911203,255847014.27931458,890981577.4673305,75382533.26050496,151929441.293714,100368105.76329027,355217338.8990478
IDN,HKG,2019,8,0.3,0.4111132195310058,94764290.6722404,201578219.98437604,220066588.2813145,1011013428.3021903,82229076.20444869,110623765.8737917,84263594.17060001,392245932.51103824
IDN,HKG,2020,8,0.3,0.3544699282358221,94353465.11809069,98643281.44000588,194359722.09067196,870120317.0310524,66530367.68442854,135414655.46740317,83071787.5958753,229969891.57247213
IDN,HKG,2021,12,0.3,0.4121525397688648,70238944.36826015,221332786.47408518,206795710.4317224,842260732.8109419,86510483.29236718,113116573.63827911,64090229.123350866,108017163.86099331
IDN,HKG,2022,12,0.3,0.4291420598598841,129016502.81379086,563046860.6938561,284757522.55015445,937657497.283679,114171517.25854003,267494298.81606588,64305051.51685938,5718813.0670543555
IDN,HKG,2023,12,0.3,0.4557755136717914,130667495.85065237,275939452.790576,229315942.28272295,912447405.1487968,96875153.72626834,256746512.08795547,61819942.44543257,3944383.667595255
IDN,IND,2006,1,0.3,0.6181292641669242,1090940481.437767,1619428063.5981321,242306457.46084964,106444756.05377023,275470438.64264095,71905794.05627246,42260746.07917395,348928254.67139304
IDN,IND,2007,1,0.3,0.7049654229982334,2296036201.4573765,1779309439.4877293,290941848.3578981,136031647.7040842,350237443.37215173,69800147.99348105,61542646.275797874,355519249.35148203
IDN,IND,2008,1,0.3,0.6386123222999317,3641652363.4103093,1890172328.3129766,330120356.2236207,230510954.42975587,413810908.232667,90946445.75517917,56091291.53375484,796565176.1017357
IDN,IND,2009,9,0.3,0.6454377679305348,3219181349.4252563,2747615833.471589,334634256.19778335,154559878.75570858,333414681.0381864,118645236.77316496,65056127.544846855,831429980.7934645
